post_id,content,images,email,location,salary,experience,phonenumber,Python,Java,JavaScript,C++,C#,PHP,Ruby,Swift,TypeScript,Go,Kotlin,Rust,Lua,Perl,SQL,HTML,CSS,R,MATLAB,Shell,Assembly,.NET,C,Intern,Fresher,Senior,Junior,Middle,Associate,Manager,Director,Principal,Lead,Nhật,Trung,Anh,Japanse,Eng,English,Web,Android,IOS,Backend,Frontend,Machine Learning,Data,Game,Embedded,Network,Computer Science,Software,Security,Robot,Cloud,AI,Nhúng,Bridge,Software,Designer,Scrum,BrSE,Tester,Comtor
1816107278815440,"[Onsite Hai Ba Trung - Hanoi] Urgent JAVA DEVELOPER, chỉ từ 2 năm kinh nghiệm. Offer up to 30M.\nPing mình nhận JD cụ thể!",[],Unknown,Unknown,['30'],2,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809299982829503,"TINH VÂN SOFTWARE OPEN JOB ONSITE HCM\n✌JAVA DEVELOPER\n🌳Yêu cầu chung:\n- Có kinh nghiệm từ 2,5+ năm làm Java (Web-API experience, Java 19, Java 17, Spring Boot 3.1.x, Web proxy: nginx, Library: Spring Security(SEC),Spring Session, Spring Cloud Vault,...)\n- Tư duy Logic\n- Tiếng Anh đọc hiểu\n🌳Địa điểm làm việc:\n• HCM: Tôn Đức Thắng, Q1\n*** Phỏng vấn 2 vòng (có thể online) process Cv nhanh\n😘😘 Quyền lợi:\n- Lương upto 26M ( thỏa thuận theo level)\n- Thưởng dự án lên tới 14.5 tháng lương/ năm\n- Review lương hàng năm hoặc đột xuất\n- Thưởng tất cả các ngày lễ (30/4, 1/5, sinh nhật, 2/9, cưới hỏi, tết dương lịch, tết truyền thống…)\n- Chế độ chăm sóc phụ nữ: thưởng lễ 20/10 – 8/3, gói thưởng sinh sản của riêng công ty...\n- Hưởng gói BHSK 24/7\n- CLB bóng đá\n- Hỗ trợ các khóa học và tăng ngay 1 bậc lương khi nhận chứng chỉ\n😘😘 Contact me:\nEmail: kongplh@tinhvan.com\nSkype: Hkong (live:5d9db46a6169ad3f) #java #hiring #developer",[],kongplh@tinhvan.com,HCM,['5'],Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1815937645499070,"[ Hà Nội - Game Developer- java script ] -Bên mình đang startup về game mobile cần tuyển một vài bạn lập trình game Chấp nhận fresher nếu có skill tốt cho team vị trí\nGame Developer cho game, được đào tạo và hỗ trợ làm việc tại Quan Hoa Cầu Giấy\nYêu cầu :\n***Game Developer:\nThành thạo javascript (typescript)\ncó latop cá nhân\nyêu cầu Tư duy lập trình và Tư duy Logic tốt\nSinh viên năm cuối hoặc đã tốt nghiệp chuyên ngành CNTT.\nYêu thích và có đam mê với công việc lập trình game.\nQuan tâm inbox hoặc gửi cv về địa chỉ thuynguyen.tbtv@gmail.com để ứng tuyển.",[],thuynguyen.tbtv@gmail.com,Cầu Giấy,Unknown,Unknown,Unknown,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814298338996334,"🔥[Q1,HCM] [JOB HOT CHO DÂN NGÀNH]\nTập đoàn INTIMEX GROUP – Top đầu công ty Xuất nhập khẩu nông sản Việt Nam đang tìm kiếm CHUYÊN VIÊN IT TỔNG HỢP (PHẦN CỨNG, PHẦN MỀM)\n\nVề yêu cầu:\n- Nam, tốt nghiệp ĐH chuyên ngành Công nghệ thông tin, Quản trị hệ thống mạng\n- Ưu tiên các bạn từng sử dụng hoặc biết về .NET\n- CHẤP NHẬN SINH VIÊN MỚI RA TRƯỜNG ĐÀO TẠO.\n- Có kinh nghiệm 6 tháng - 1 năm là điểm cộng\n- Năng động, chịu khó, tinh thần cầu tiến, ham học hỏi\n\nVề phúc lợi:\n- Làm việc môi trường tập đoàn, hòa đồng, thân thiện\n- Nhiều đãi ngộ, chính sách cho NLĐ\n- Nhiều cơ hội phát triển sự nghiệp bền vững tại công ty\n- Cơm trưa miễn phí và còn nhiều hơn thế nữa…\n\nLiên hệ: Thông qua SĐT/ZALO: 0937439630 (Mr.Nguyên)và gửi CV trực tiếp qua mail: tuyendung@intimexhcm.com\n\n*Ứng viên liên hệ qua sdt trên hoặc qua mail phía trên. Mọi sdt/tài khoản/mail khác đều GIẢ MẠO.\nĐịa chỉ phỏng vấn: 61 Nguyễn Văn Giai, P.Đa Kao, Q1 ( Trụ sở chính văn phòng - PHỎNG VẤN DUY NHẤT ĐỊA CHỈ NÀY)\n\n🌞Mọi bước tiến mới cho các bạn tại INTIMEX bắt đầu từ đây🌈.",[],tuyendung@intimexhcm.com,HCM,"['0937439630', '61']",1,0937439630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814320215660813,"[HCM/ Fresher] Job nóng dành cho Automation Tester đây, nhanh tay chốt ngay cơ hội gia nhập vào nhà ESTUARY nhé.\n📝 Yêu cầu:\n0 - 1 năm KN tại vị trí Automation Testing.\n📝 Đãi ngộ:\nLương thỏa thuận + Review lương 2 lần/năm.\n12 ngày phép năm, 4 ngày phép đột xuất + nghỉ lễ, tết.\nCung cấp thiết bị làm việc.\nTham gia đầy đủ BHXH, BHYT, BHTN theo quy định + Khám sức khỏe định kỳ hằng năm.\nThời gian làm việc: thứ 2 – thứ 6 (8h30 – 17h30).\nVui lòng để lại cmt hoặc inbox cho mình nếu bạn cần hỗ trợ nhé.\n📩 Nhanh tay gửi CV về career@topdev.vn kèm tiêu đề mail:\n[ESTUARY_Fresher Automation Tester]",[],career@topdev.vn,HCM,['2'],1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1812093105883524,"[HCM] Tuyển dụng các vị trí thực tập sinh IT\nCông ty IT outsource đang mở những vị trí thực tập sinh IT với các phúc lợi vô cùng hấp dẫn:\nTrợ cấp: 3.000.000 - 7.000.000 VNĐ/ tháng\nĐào tạo chuyên môn, kỹ năng mềm\nCơ hội trở thành nhân viên chính thức sau thời gian thực tập\nHiện công ty đang mở những vị trí sau:\nPHP Intern\nPHP (CMS) Intern\nRuby on Rails Intern\nFull-stack JS Intern\nFlutter Intern\n👉 Hãy gửi CV về: regina.le.gos@gmail.com với tiêu đề [Vị trí ứng tuyển] - Họ và tên để ứng tuyển ngay nhé!\n(Inbox hoặc comment để nhận JD chi tiết về vị trí muốn ứng tuyển)",[],regina.le.gos@gmail.com,HCM,['3.000'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809669202792581,"Tuyển dụng: Software Developer (Full Stack) 1500-2000$ hoặc thương lượng\nYÊU CẦU CÔNG VIỆC:\n-Tốt nghiệp các trường cao đẳng, đại học chuyên ngành công nghệ thông tin, CIS, hoặc các lĩnh vực có liên quan khác.\n-Kinh nghiệm tối thiểu 2 năm ở vị trí kỹ sư phần mềm.\n-Có kiến thức nâng cao về C# và ASP .NET, cũng như REST API.\n-Có kiến thức về các khái niệm GIT, Jira và IoT.\n- Hiểu biết về JavaScript, VUE.JS và CI/CD, hệ thống mạng Linux & TCP/IP.\n-Khả năng giải quyết vấn đề nhanh chóng và hiệu quả.\n- Ngoại ngữ: Thành thạo Tiếng Anh, biết thêm tiếng Đức là một điểm cộng.\nĐịa chỉ làm việc: Công ty LW-MH SEA PTE COMPANY LIMITED -\nSố 8 Đường Số 7, KDC Him Lam, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh\nỨng viên quan tâm ứng tuyển vui lòng liên hệ SĐT: 0349832968 hoặc gửi CV về email: trieuyen1803@gmail.com\nXin cảm ơn!",[],trieuyen1803@gmail.com,Quận 7,['0349832968'],2,0349832968 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1815553455537489,"[HCM - TP.Thủ Đức - Dĩ An, Bình Dương]\nEm chào mọi người!\nHiện em đang tìm kiếm công việc ở vị trí IT Support, IT Helpdesk tại khu vực TP.Thủ Đức hoặc Bình Dương\nEm hiện tại đang theo ngành Tự Động Hoá, nhưng do em có 1 số lượng kiến thức đủ đáp ứng bên mảng IT Support đồng thời có sự thích thú bên mảng IT Support nên em đã chọn theo bên mảng này. Em đã làm việc IT Support cho 1 trung tâm tin học tại Q.Thủ Đức trong khoảng thời gian 9 tháng khi còn đang đi học tại Đại Học.\nPhần mềm: Những thứ liên quan đến hệ điều hành window, Microsoft Office, backup dữ liệu, cứu hộ máy tính\nMạng, Routing, VNP, Setup kéo dây mạng (bấm dây mạng), ...\nPhần cứng: Có thể kiểm tra lỗi trong CPU\nTiếng anh đọc tài liệu tốt.\nMọi người/ Anh/Chị có nhu cầu tuyển nhân sự cứ liên hệ em, em gửi CV.\nCảm ơn mọi người!!!",[],Unknown,HCM,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812244395868395,[VSIP - Nghệ An] Công ty SX mới thành lập cần tuyển IT Staff\nOffer ~ 15tr\nYêu cầu:\n- Uv <35 tuổi\n- TN chuyên ngành IT\n- Có kn từ 6 tháng trở lên ở vị trí IT cho các công ty SX\n---------\n---------------------\nInb mình nhận JD chi tiết !\nGửi CV ứng tuyển về mail: willtectuyendung@gmail.com,[],willtectuyendung@gmail.com,Nghệ An,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812692902490211,[Cầu Giấy] Cần tuyển TTS Tester và Developer. Ai quan tâm ib mình nhận JD ạ.,[],Unknown,Cầu Giấy,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1814267592332742,"TUYỂN DỤNG MIDDLE MANUAL TESTER \n\nCó ít nhất 4 năm kinh nghiệm Manual Tester\nHiểu biết sâu sắc về các nguyên tắc và phương pháp testing\nCó kinh nghiệm sử dụng các công cụ kiểm tra như Jira, TestRail hoặc tương tự \n\n👜 Địa điểm: HCM & Hybrid",[],Unknown,HCM,Unknown,4,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1814384235654411,"[MUREX] CẦN TUYỂN JUNIOR TEST ENGINEER (AUTOMATION TESTING)\n🔎Yêu cầu:\n0-3 năm kinh nghiệm\nTiếng Anh tốt\nKinh nghiệm / Kiến thức cơ bản về Unix/Linux shell và SQL\n🍀Phúc lợi:\nĐược training chuyên nghiệp\nBHXH full lương\nPerformance bonus\n14 AL\n💼Nơi làm việc: Quận 3, TPHCM\n----------\nInbox mình để nhận JD và apply nhé!",[],Unknown,HCM,Unknown,3,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808755029550665,"[HÀ NỘI] Bên mình hiện đang cần tuyển fresher/intern DEV FE+BE. Khu vực Thanh Xuân, môi trường trẻ và vui ạ.",[],Unknown,Thanh Xuân,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781015108991324,"[HCM/Fresher] 🔥Các bạn FRESHER ơi!! Trung tâm Tin học Đại Dương đang tìm kiếm NHÂN VIÊN IT không y/c kinh nghiệm với mức OFFER up to 15 triệu đồng. Nhanh tay gửi CV apply ngay thôi nào !! 🔥\n👉 Tiêu chí cần có:\nCó kinh nghiệm về phần cứng máy tính.\n👉Mức đãi ngộ xịn sò:\nMức lương hấp dẫn lên tới 15 triệu đồng + thưởng cuối năm + tăng lương định kỳ theo năng lực làm việc.\nTham gia BHXH, BHYT, BHTN đầy đủ, được hỗ trợ chăm sóc sức khỏe cho người thân gia đình.\nMôi trường làm việc thân thiện, giúp đỡ.\nTeambuilding, du lịch hàng năm vô cùng sôi nổi.\nCó thắc mắc cần được giải đáp, đừng ngần ngại comment hoặc inbox cho mình biết nhé!\n👉Link JD & Apply nhanh: https://topdev.vn/s/OqVk30Zk\n📧Gửi CV về: career@topdev.vn\n👉Với tiêu đề: Tin học Đại Dương - NHÂN VIÊN IT",[],career@topdev.vn,HCM,['15'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814972458928922,"📣📣📣(Hà Nội) Bên mình vẫn đang tuyển thêm:\n🔥🔥KỸ SƯ HỆ THỐNG\n☘️· TRIỂN KHAI, HỖ TRỢ KỸ THUẬT DỊCH VỤ HẠ TẦNG TRUNG TÂM DỮ LIỆU, MÁY CHỦ.\n☘️TRIỂN KHAI, QUẢN TRỊ, HỖ TRỢ VẬN HÀNH HỆ THỐNG VPS, CLOUD VMWARE, OPENSTACK\n📩📩Inbox để nhận JD nhé!",[],Unknown,Hà Nội,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1806547929771375,[Hà Nội] LIST JOB HẤP DẪN dành cho các BE Dev (Java/Nodejs/C#/..) Yc: 0-2+ năm KN .Tham khảo JD dưới cmt ⤵️hoặc ib mình ạ.,[],Unknown,Hà Nội,['0'],Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633025740456929,"[HCM-Quận 2] Cần tuyển 2 vị trí cho bộ phận IT\nIT Engineer ( Devops )\nJava Developer\nYêu cầu 3 năm kinh nghiệm\nPhúc lợi:\nMức lương căn bản + phụ cấp\nTham gia BHXH đầy đủ\nLương tháng 13 và các phú lợi khác\nHỗ trợ thiết bị làm việc\n=> Địa chỉ làm việc: 39 đường số 10 p An Lợi Đông, Tp Thủ Đức (khu Sala)",[],Unknown,HCM,['39'],3,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815205525572282,em là sv năm cuối học Front-End & Back-End Web Development tại Trường Đại học Công nghệ Thông tin - Đại học Quốc gia TP.HCM. Em muốn tìm việc part-time hoặc chỗ thực tập ạ.,[],Unknown,HCM,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815444528881715,[WE ARE HIRING] #BrSE đang tuyển ở Hà Nội và TP.HCM:\n🎌 BRIDGE SOFTWARE ENGINEER (BRSE) || HÀ NỘI\nTừ 3 năm kinh nghiệm BrSE\nCó kinh nghiệm programming dùng Java và testing dung JUnit\nTiếng Nhật từ N2 trở lên + giao tiếp tốt.\n\n🎌 BRSE/ BRIDGE SOFTWARE ENGINEER || TP.HCM\nKinh nghiệm  1 năm System Engineer hoặc 3 năm BrSE (với background IT)\nCó kinh nghiệm viết System Design Document\nTiếng Nhật giao tiếp tốt.\n\n🎌 IT BRIDGE ENGINEER (JAPANESE SPEAKING) || TP.HCM/ ĐÀ NẴNG\nTừ 3 năm kinh nghiệm Bridge Engineer in IT projects\nCó kinh nghiệm với SAP\nTiếng Nhật + tiếng Anh giao tiếp tốt.\n\n🎌 BRIDGE SOFTWARE ENGINEER (BRSE) || TP.HCM/ JAPAN\nTừ 2 năm kinh nghiệm BrSE. Background IT\nCó kinh nghiệm với SAP\nTiếng Nhật giao tiếp tốt (N2 trở lên).\n-----------------------------------------------\n👉 Zalo Ms.Vie 0564088816\n#Japan #IT #ITjobs #BrSE #N2 #SAP #Java,[],Unknown,HCM,Unknown,3,0564088816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1813251039101064,[HCM] LIST JOB MỚI CỰC XỊN dành cho DevOps Engineer. YC: 0-3+ năm KN. Tham khảo JD dưới cmt 👇hoặc ib mình nhận JD ạ.,[],Unknown,HCM,['0'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815428188883349,"[Remote - HCM] Xin chào các bạn, mình xin chia sẻ cơ hội việc làm, hi vọng có thể kế nối cơ hội:\n\nĐể đáp ứng nhu cầu công việc công ty tuyển dụng thêm các vị trí làm việc từ xa cho đội dev Mykibbi.vn:\n👉👉👉Backend developer:\n✨Salary: Up to 18M\n🎯Yêu cầu:\n- Trên 2 năm KN\n- Language: NodeJS, Python\n- Framework: NestJS, Selenium\n- Database: PostgreSQL/MySQL/SQL Server\n- Server: Azure, AWS\n- Tiếng Anh giao tiếp tốt\n👉👉👉Frontend Web developer:\n✨Salary: Up to 15M\n🎯Yêu cầu:\n- Trên 2 năm KN\n- Language: ReactJS\n- Framework: MaterialUI, Redux, GatsbyJS\n- Tiếng Anh giao tiếp tốt\n👉👉👉FullStack:\n✨Salary: Up to 25M\n🎯Yêu cầu:\n- Trên 2 năm KN\n- BE Language: NodeJS (NestJS), Python (Selenium)\n- FE Language: ReactJS\n- Database: PostgreSQL/MySQL/SQL Server\n- Server: Azure, AWS\n- Tiếng Anh giao tiếp tốt\n💎Benefit:\n✅️ Môi trường cởi mở, thân thiện\n✅️ Thời gian và không gian làm việc chủ động\n✅️ Có đầy đủ HĐLĐ, BHXH theo quy định\n✅️ Có thưởng Bonus khi thực hiện tốt công việc\n===========================================\nCÔNG TY TNHH CÔNG NGHỆ KIBBI VIỆT NAM\n🏢 Địa chỉ: 59 NGUYỄN PHI KHANH, P. TÂN ĐỊNH, Q.1 TP.HCM\n📩 Gửi Cv vị trí ứng tuyển: it@mykibbi.com",[],it@mykibbi.com,HCM,"['18', '15', '25', '59']",2,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814932532266248,"📢(HN) FPT Japan Holdings tuyển dụng việc làm IT chất lượng cao tại Hà Nội – chỉ nhận thêm 5 bạn\n📌YÊU CẦU TUYỂN DỤNG:\n✅ Người đam mê với IT\n✅ Có kinh nghiệm IT 2 năm trở lên, biết tiếng Nhật là một lợi thế (chưa biết tiếng Nhật sẽ được đào tạo)\n📌QUYỀN LỢI\n✅Môi trường đào tạo chuyên nghiệp\n✅Đặc biệt có cơ hội làm việc tại tập đoàn lớn tại Nhật và Việt Nam\n✅Được test đầu vào và đánh giá bởi các chuyên gia có kinh nghiệm\n📌LỘ TRÌNH THAM GIA\n✅Đánh giá kỹ năng, trình độ IT\n✅Học tiếng Nhật\n✅Offer mức hỗ trợ trong quá trình học tiếng Nhật\n✅Đánh giá trình độ sau đào tạo\n📩Các bạn quan tâm xin gửi CV về số zalo hoặc Inbox để được hỗ trợ.\n☎ Holine: 0941 253 663 ( Ms. Thương)",[],Unknown,HN,['0941'],2,0941 253 663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814371855655649,Doanh Nghiệp Tư Nhân (DNTN)\n- Cần tuyển vị trí: Giám sát\n- Địa điểm: TP. Hồ Chí Minh\n- Thời gian: Fulltime\nAnh/Chị/Em có nhu cầu phù hợp với Job. Inbox hoặc liên hệ qua số điện thoại 0908766755 (Ms. Tú),[],Unknown,DN,Unknown,Unknown,0908766755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812663785826456,SG em cần việc làm IT phần cứng mạng.\nKinh nghiệm 5 năm.\nLương sao cũng đc.,[],Unknown,Unknown,Unknown,5,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814862245606610,"📢(HN) FPT Japan Holdings tuyển dụng việc làm IT chất lượng cao tại Hà Nội – chỉ nhận thêm 5 bạn\n📌YÊU CẦU TUYỂN DỤNG:\n✅ Người đam mê với IT\n✅ Có kinh nghiệm IT 2 năm trở lên, biết tiếng Nhật là một lợi thế (chưa biết tiếng Nhật sẽ được đào tạo)\n📌QUYỀN LỢI\n✅Môi trường đào tạo chuyên nghiệp\n✅Đặc biệt có cơ hội làm việc tại tập đoàn lớn tại Nhật và Việt Nam\n✅Được test đầu vào và đánh giá bởi các chuyên gia có kinh nghiệm\n📌LỘ TRÌNH THAM GIA\n✅Đánh giá kỹ năng, trình độ IT\n✅Học tiếng Nhật\n✅Offer mức hỗ trợ trong quá trình học tiếng Nhật\n✅Đánh giá trình độ sau đào tạo\n📩Các bạn quan tâm xin gửi CV về số zalo hoặc Inbox để được hỗ trợ.\n☎ Holine: 0941 253 663( Ms. Thương)",[],Unknown,HN,['0941'],2,0941 253 663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807791402980361,"Q. Tân Bình, office fulltime - Cty outsource của Nhật cần tuyển\n1. Fullstack NodeJS + VueJS/ReactJS\n- Upto 40 Net, ko yêu cầu Eng\n- 4-5 năm kinh nghiệm với NodeJS, có kiến thức & từng làm qua VueJS/ReactJS\n- Ưu tiên có exp với AWS (từ 1 năm trở lên)\n2. QC Manual Tester\n- Upto 30 gross, English đọc viết tốt, ko cần giao tiếp.\n- 4-5 years of experience in QC/Tester role.\n---------------.\nUV quan tâm ping em trao đổi thêm nhé.",[],Unknown,Tân Bình,Unknown,5,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1813640015728833,"[FPT IS HN] TUYỂN GIÁM SÁT ATTT SOC TIER 1\nYêu cầu công việc\n- Nhận các ứng viên là Fresher: Sinh viên đại học, cao đẳng mới tốt nghiệp\n- Sinh viên năm cuối các trường Đại học chuyên ngành CTTT có thể làm 8 tiếng/ngày\n- Các ứng viên đã có kinh nghiệm trong lĩnh vực ATTT là một lợi thế\nQuyền lợi nhân viên:\n- Mức lương thỏa thuận theo năng lực;\n- Chỉ làm việc từ thứ 2 đến thứ 6, nghỉ thứ 7 và CN;\n- Tham gia đào tạo và được đào tạo nghiệp vụ nâng cao;\n- 15 ngày phép/năm và các ngày nghỉ Lễ theo quy định;\n- Lương tháng 13 và thưởng KPI;\n- Xem xét tăng lương hàng năm;\nThông tin tuyển dụng\n- Bảo hiểm FPTCare cho bản thân và cơ hội mua FPT care cho gia đình;\n- Các hoạt động teambuilding, nghỉ mát hàng năm;\n- Khám sức khoẻ định kỳ;\n- Tham gia các hoạt động văn hoá, sự kiện hấp dẫn của Công ty FPT IS và Tập đoàn FPT.",[],Unknown,HN,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
