post_id,content,images
1805438689882299,"[HN] Viettel Group tuyển dụng Kỹ Sư Quản Trị Hệ Thống CNTT | Negotiable
Yêu cầu:
Có từ 2 năm kinh nghiệm thực tế (Junior), 4 - 7 năm (Senior)
Có kinh nghiệm làm việc trên môi trường: Windows Server/Linux/Hyper-V/Vmware-vSphere
Có hiểu biết về hệ thống Server HPE/DELL/IBM, hệ thống lưu trữ SAN và Backup (DELL EMC, HPE MSA, HPC StoreOne, Veeam Backup ….)
Đãi ngộ:
Mức thu nhập từ 20.000.000 – 30.000.000 (Junior) và 35.000.000+ (Senior)
Hưởng 26 ngày nghỉ nguyên lương, bao gồm: 12 ngày nghỉ phép, 11 ngày lễ, 03 ngày dưỡng nghỉ trong năm
Tăng cường các chế độ Bảo hiểm Y tế, Bảo hiểm theo quy định của luật pháp và luật Lao động.
Địa chỉ làm việc: Huyện Thạch Thất, Thành phố Hà Nội
—---
Link JD: https://topdev.vn/s/Q1AGOJNM
Anh/chị/em quan tâm, vui lòng gửi CV qua:
- Email: career@topdev.vn
- Tiêu đề:  Viettel Group - CNTT - [Họ và tên]",[]
1805433819882786,"📌[Đà Nẵng/HCM] MGM Technology Partners Vietnam tuyển dụng #Java Developer | Negotiable
🔥 Yêu cầu:
Hơn 2 năm kinh nghiệm chuyên môn trong các dự án phần mềm quốc tế (linh hoạt tùy thuộc vào tốc độ học tập và phát triển kỹ thuật của bạn)
Có kinh nghiệm với các framework Java/Kotlin và J2EE như Spring
🔥 Đãi ngộ:
Được hưởng 18 ngày nghỉ mỗi năm
Thiết bị có tính chuyên nghiệp cao (Macbook/Thinkpad, 2 màn hình, bàn điều chỉnh)
Chính sách làm việc Hybrid : mở vì lý do chính đáng và phải được yêu cầu trước.
Bảo hiểm cao cấp dành cho bạn và người thân trong gia đình (vợ/chồng/cha mẹ/con cái) và khám sức khỏe định kỳ hàng năm
🔥 Thời gian làm việc: Thứ Hai đến Thứ Sáu (làm việc hybrid, thời gian linh hoạt)
🔥 Địa điểm làm việc:
7 Phan Chau Trinh, Phường Hải Châu I, Quận Hải Châu, Thành phố Đà Nẵng
195A Hai Bà Trưng, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh
---------------------------------------------
➥Gửi CV về: career@topdev.vn
➥Tiêu đề Mail : [Họ tên] - Java Developer - MGM",[]
1805433123216189,"[Tân Bình - HCM]
Công ty của Singapore có office tại Tân Bình - HCM đang cần tuyển Senior Fullstack Developer (.NET, JS, Angular) có tinh thần học hỏi cái mới.
🏢Địa chỉ làm việc: Tân Bình - HCM, được làm việc hybrid, nếu ở ngoài HCM thì làm việc remote.
👏Có yêu cầu tiếng anh trong công việc (meeting, phỏng vấn)
💸Phúc lợi:
Lương: up to 2500 USD Gross (up to 60mil gross)
Chính sách về bảo hiểm sức khỏe và chế độ bảo hiểm XH theo Luật Lao động Việt Nam.
18 Ngày phép trong năm
Cung cấp thiết bị làm việc đầy đủ (laptop, macbook,...)
Lương tháng 13
Bảo hiểm sức khỏe cá nhân PVI
📩 rosy.nguyen@talentjdi.com
📲 +84 833 883 856 (zalo/telegram/viber)
💬 Skype: Rosy Nguyen (live:84dcf3a56d181a9b)",[]
1805421919883976,"[REMOTE] -  FULL STACK DEVELOPER 
(Công ty của Mỹ lĩnh vực công nghệ)
👉Lương: Up to 65M Gross/Tháng
👉Yêu cầu: - 4 năm kinh nghiệm Full Stack
- Thành thạo Tiếng Anh (viết, nói) + C#, C++, .Net, NodeJS
Giờ làm việc: 7h30 am - 16h30 pm (US time zone)
✅Chi tiết công việc: Inbox trực tiếp em My nhận JD cụ thể nhé ạ",[]
1805561286536706,"em đang là sinh viên năm 3 chuẩn bị ra trường của trường cao đẳng công nghệ thủ đức, có công ty nào đang tuyển dụng thực tập sinh hay fresher về lập trình viên web không ạ. đây là cv của em kèm theo link portforlio của em https://nov.id.vn (nếu em có thiếu xót gì mong anh chị trong gr chỉ giáo em thêm luôn ạ )",[]
1805517589874409,"[Hà Đông] TÌM KIẾM 02 Fresher/Intern PYTHON
🔥 Quyền lợi:
-Mức lương 12-15tr/tháng + thưởng theo doanh số của công ty
-Review lương 2 lần/năm
-Đầy đủ phúc lợi, lương tháng 13
-Hỗ trợ ăn trưa
-Được đào tạo, hướng dẫn tận tình
✅ Yêu cầu:
- Trình độ từ cao đẳng trở lên
- Ưu tiên sinh viên mới ra trường
- Có kiến thức về Python. Thích làm việc và đam mê với Python.
- Trung thực, nhanh nhẹn, ham học hỏi và tư duy tốt.
- Tiếng Anh cơ bản
=======================================
Mọi người quan tâm inbox hoặc liên hệ:
👉 Email: ngodung29693@gmail.com
👉 Địa chỉ: Vạn Phúc, Hà Đông, Hà Nội
👉 SDT: 0964169674",[]
1805511853208316,"Em cần tìm 01 Junior Techlead tại Hà Nội
- Mức Lương: 40-50m/tháng
- Yêu cầu: >1 yoe FullStack + bằng Đại học IT chính quy
Chi tiết liên hệ em qua fb hoặc zalo: 0947121998| Email: tungvu.tuyendung@gmail.com",[]
1805497569876411,"Dear valuable connections,
Iconic's client - Japanese company is actively seeking a potential candidate to join their team.
They offer a competitive salary and benefit package.
Kindly find the key requirements for this position below:
[𝗗𝗢𝗡𝗚 𝗡𝗔𝗜 - 𝗕𝗜𝗘𝗡 𝗛𝗢𝗔]
𝗜𝗧 𝗠𝗔𝗡𝗔𝗚𝗘𝗥
$2000
•  Ho Chi Minh City – Bien Hoa shuttle bus (for employees living in HCM)
🔵 Job Description
Directly report to: Administration Senior Manager
Subordinate control: 02 (1 Supervisor, 1 Staff)
1. Set and execute #IT operation to meet Company’s business requirement
2. Set and execute effective budget and investment plans based on business needs
3. Ensure security and business continuity.
4. People development
🔵Required Skill
1. Education background
University Degree in related field
2. Skills
- Expertise in IT system development, operation and management; Network, windows and server management;
conversance in PCc, #SAP / #ERP system; project management; requirement analysis;
- Ability of leadership, people management and time management;
- Ability in English/Japanese business communication;
3. Experience
- 10 year working experience and at least 2 year experience in IT MANAGER is required
🔴Lưu ý: Hoàn toàn không tốn phí.
Ứng viên quan tâm vui lòng gửi CV hoặc inbox trực tiếp Uyên để được hỗ trợ chi tiết nha
Email: uyenthk@iconic-intl.com",[]
1805866629839505,"HCM] Đưa sự nghiệp của anh/chị lên tầm cao mới với vị trí IT Security and Compliance Manager tại Mirae Asset Finance Company (Vietnam). Đừng bỏ lỡ cơ hội và gửi ngay CV của anh/chị để trải nghiệm mức OFFER hấp dẫn nhé!!!
🍀 Dev cần có:
Ít nhất 05 năm Kinh nghiệm về Cyber Threat Intelligence, Red team and Blue Team Experience.
Có ít nhất 03 năm kinh nghiệm vận hành các hệ thống bảo mật bao gồm firewalls, intrusion detection systems, anti-virus software, authentication systems, SIEM, VPN, DLP, IAM, PAM, database security, v.v.
🍀Đãi ngộ dành cho anh/chị:
Mức lương gắn liền với năng lực của anh/chị.
Tiền thưởng cuối năm lương thứ 13 và chuyến du lịch Hàn Quốc một tuần nhằm ghi nhận những thành tích và nỗ lực tốt đẹp của bạn tại MAFC.
Gói bảo hiểm chăm sóc sức khỏe hàng năm từ cấp cao.
Môi trường trẻ, năng động; không có rào cản, không có giới hạn cho ý tưởng mới.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho em biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: Mirae Asset (Vietnam)_2032667_IT Security&Compliance",[]
1805865326506302,"ĐANG TUYỂN DỤNG!!!
❇️Nhà phát triển trò chơi cấp cao - Từ xa
📍Địa điểm: Phải có trụ sở tại Việt Nam
Yêu cầu:
✅6+ năm kinh nghiệm phát triển cho một trò chơi đã xuất bản
✅Trình độ kỹ năng cao trong ngôn ngữ C++
✅ACM-ICPC, IOI
✅Có thể nói tiếng Anh
Liên hệ với tôi bằng cách gửi tin nhắn trực tiếp trên yolie@globaljobservices.vn
#seniordev #developer #senior #game #jobsalerts #opportunity #hiring #vietnam #remote
Được dịch từ Tiếng Anh",[]
1805864739839694,"[Hà Nội] Chiêu mộ #Java Dev, yc 2 năm KN, offer 15tr-25tr, phỏng vấn 2 vòng (hỗ trợ PV online). IB nhận JD cụ thể.",[]
1805866869839481,"[𝗗𝗜𝗦𝗧𝗥𝗜𝗖𝗧 𝟭 - 𝗛𝗖𝗠]
#𝗙𝗥𝗢𝗡𝗧𝗘𝗡𝗗 #𝗗𝗘𝗩𝗘𝗟𝗢𝗣𝗘𝗥
𝟮𝟱 - 𝟯𝟱 𝗠𝗜𝗟
𝗜𝗡𝗗𝗨𝗦𝗧𝗥𝗬: #𝗥𝗘𝗔𝗟 #𝗘𝗦𝗧𝗔𝗧𝗘
-------------------------------------
🔵 𝗤𝗨𝗔𝗟𝗜𝗙𝗜𝗖𝗔𝗧𝗜𝗢𝗡𝗦:
● At least 3+ years programming experience
● At least 2+ years experience VueJS
● Experience with responsive design and mobile development
● Strong understanding of web standards, cross-browser compatibility issues, and common workarounds
● Good SEO knowledge
● Good communication skills
● Familiar in Node-JS, GraphQL is plus
● Willing to learn new technologies
● Bachelor’s Degree in computer science or equivalent experience
🔵 𝗝𝗗:
● Understand business objectives and user needs to develop high-quality, innovative, and user-friendly web applications
● Cooperate with back-end developers, designers, and other team members to deliver complete solutions
● Reviewing design mockups and providing feedback to designers on the usability of the product
● Creating cross-browser compatible websites that work well on mobile devices
● Writing code based on designs created by designers
● Optimize applications for maximum speed and scalability
● Work effectively in an Agile environment following and practicing Scrum processes
𝑪𝒐𝒏𝒕𝒂𝒄𝒕:
Inbox or email: khanh.bui@iconic-intl.com
Tel: (028) 3520 3435- Ext:17
Xem bản dịch",[]
1805870759839092,"(Hà Nội, Ngã Tư Sở) Do dự án nhiều, chúng mình cần chiêu mộ 02 dev Shopify full time + partime (offline), đã có kinh nghiệm, pass phỏng vấn đi làm lun ạ, mà 𝟵𝗵 𝗺𝗼̛́𝗶 𝘃𝗮̀𝗼 𝗹𝗮̀𝗺 các ứng viên ơi. Ib cho mình để nhận ngay jd nhé.",[]
1805890206503814,"TINH VÂN SOFTWARE OPEN JOB HCM
✌JAVA DEVELOPER
✌.NET DEVELOPER
🌳Yêu cầu chung:
JAVA: (job onsite khách)
Có kinh nghiệm từ 2,5+ năm làm Java (Web-API experience, Java 19, Java 17, Spring Boot 3.1.x, Web proxy: nginx, Library: Spring Security(SEC),Spring Session, Spring Cloud Vault,...)
.NET (không onsite)
Có kinh nghiệm từ 2,5+ năm làm C# (.Net framework, .NET Core, .NET 5 trở lên).
Có kinh nghiệm Database: Sql server, MySQL, Mongo, Redis cache.
Ưu tiên biết hoặc từng thao tác về DevOps như Cloud, Docker.
- Tư duy Logic
- Tiếng Anh đọc hiểu
🌳Địa điểm làm việc:
JAVA: quận 1,
.Net: quận 3
*** Phỏng vấn 1-2 vòng (có thể online) process Cv nhanh
😘😘 Quyền lợi:
- Lương upto 26M cho Java và 20mil cho .Net ( thỏa thuận theo level)
- Thưởng dự án lên tới 14.5 tháng lương/ năm
- Review lương hàng năm hoặc đột xuất
- Thưởng tất cả các ngày lễ (30/4, 1/5, sinh nhật, 2/9, cưới hỏi, tết dương lịch, tết truyền thống…)
- Chế độ chăm sóc phụ nữ: thưởng lễ 20/10 – 8/3, gói thưởng sinh sản của riêng công ty...
- Hưởng gói BHSK 24/7
- CLB bóng đá
- Hỗ trợ các khóa học và tăng ngay 1 bậc lương khi nhận chứng chỉ
😘😘 Contact me:
Email: kongplh@tinhvan.com
Skype: Hkong (live:5d9db46a6169ad3f)
#net #developer #java #hiring #hcmjob",[]
1805886526504182,"Calling for talent in Can Tho, HCM, DN & HN!!!
🚀 We're on the lookout for a talented PHP Lead to join our team! If you're a seasoned developer with experience in a leadership role, fluent in English, and passionate about PHP, we want to hear from you.
Send us your CV at ""trang.dao@nfq.com"" and let's build something amazing together!
#NFQ
#PHPlead
#JoinOurTeam
#hiringnow
Xem bản dịch",[]
1805878813171620,"[HCM] THL ONE cần tuyển SAP DEVELOPER chỉ từ 1 NĂM KINH NGHIỆM, với mức lương LÊN ĐẾN 25 MIL. 🔥 APPLY NGAY, NHẬN JOB XỊN 🔥
🌟Yêu cầu:
Có kiến thức vững chắc về C#, OOP, các pattern thiết kế.
Hơn 1 năm kinh nghiệm lập trình WPF, XAML.
Có kinh nghiệm về VCS như TortoiseSVN và Git.
🌟Đãi ngộ:
Lương trả theo năng lực nhân viên thông qua cơ chế lương dự án + thưởng tháng 13.
Đi onsite Hàn Quốc.
Được tranining về SAP.
Địa chỉ làm việc: Thành phố Thủ Đức, Thành phố Hồ Chí Minh
Link JD: https://topdev.vn/s/ERQ4IPHg
Các ứng viên vui lòng gửi CV về: career@topdev.vn với tiêu đề theo đúng cú pháp: [Họ tên] - SAP - THL ONE",[]
1805875069838661,"[HCM] Cathay Life đang mở rộng đội ngũ cho các #Fresher Java Developer (Chinese). Hãy nhanh chóng gửi CV để không bỏ lỡ mức OFFER hấp dẫn này nhé!!!
🍀Dev cần có:
Hiểu biết về Java, Java Swing.
Thông thạo tiếng Trung.
🍀Đãi ngộ dành cho bạn:
Mức lương phù hợp với năng lực của bạn.
Chính sách review lương, thưởng.
Chính sách chăm sóc sức khỏe.
Từ thứ hai đến thứ sáu: 8:30 – 17:30.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho em biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: Cathay Life_2032648_Java Dev (Chinese)",[]
1805871259839042,"[MỸ ĐÌNH - HÀ NỘI]
Văn phòng PAN PACIFIC cần tuyển 1 vị trí Front-End Dev (JavaScript):
📌 Công việc: Phát triển mới và bảo trì hệ thống quản lý thời trang OEM (Web, Oracle DB)
📌 YÊU CẦU:
1/ ít nhất 1 năm kinh nghiệm về ngôn ngữ JavaScript
2/ Kinh nghiệm SQL (Select, Update, Delete, Insert, Management Table)
3/ Bằng Cử nhân Khoa học Máy tính hoặc lĩnh vực liên quan.
4/ Tiếng anh chuyên ngành cơ bản
📌 QUYỀN LỢI:
1/ Mức lương thương lượng (up to 20M)
2/ Lương tháng 13, đóng BHXH đầy đủ
3/ Thử việc 2 tháng hưởng 100% lương
4/ 12 ngày phép năm, nghỉ Lễ, Tết...
5/ Các chế độ phúc lợi đầy đủ theo Luật Lao Động
☎️ LIÊN HỆ
Mọi người có thể gửi CV ứng tuyển về đ/c:
Email: tuyendung@vietpanpacific.com
ĐT/Zalo: 0961886219 (Ms. Dung)",[]
1805913969834771,"APPLY NGAY JOB NETWORK ENGINEER/ NETWORK SECURITY CỰC HOT TẠI DISION TECH 💥💥💥
𝘊𝘩𝘪̉ 𝘤𝘢̂̀𝘯 𝘣𝘢̣𝘯 𝘤𝘰́:
⚡ Kinh nghiệm với Cisco ACI dựa trên chính sách về networking và automation
⚡Thành thạo quản lý firewall với kiến thức chuyên môn về các giải pháp của Cisco, hoặc Palo Alto hoặc Fortinet.
⚡Tiếng Anh tốt (cả nói và viết)
𝘘𝘶𝘺𝘦̂̀𝘯 𝘭𝘰̛̣𝘪:
☀️ Mức lương hấp dẫn theo năng lực, trao đổi khi phỏng vấn.
☀️ Lương tháng 13, 14 cực hấp dẫn theo dự án
☀️ Trên 14 ngày nghỉ phép trong năm
☀️ Các chế độ phúc lợi & hỗ trợ khác theo quy định chung.
☀️ Thời gian làm việc: từ thứ 2 đến thứ 6 (9h00 -18h00)
Inbox ngay để được nhận JD chi tiết. Hoặc gửi CV cho chúng mình qua mail:
📧 jobs@dision.tech",[]
1805910916501743,"[Đà Nẵng/HCM] tuyển Java Developer. YC: +2 năm KN. Offer HẤP DẪN, được cung cấp thiết bị làm việc. PV 2 vòng. Ibox nhận JD cụ thể.",[]
1805898149836353,"[Tân Bình - HCMC] Websparks tuyển dụng vị trí Project Executive
Websparks là công ty giải pháp web đầy đủ dịch vụ, từng đoạt giải thưởng có trụ sở tại Singapore. Khách hàng của chúng tôi bao gồm các Cơ quan Chính phủ, Tập đoàn đa quốc gia, Tổ chức Giáo dục Đại học và Tổ chức Phi lợi nhuận.
--------------------------------------------------------------------
📌1/ Yêu cầu:
- Hơn 2 năm kinh nghiệm quản lý dự án, trợ lý dự án hoặc liên quan
- Kỹ năng tiếng Anh xuất sắc (nói, nghe, đọc và viết)
- Có khả năng sử dụng các công cụ cần thiết của Microsoft như word, excel, ppt,..
- Kiến thức về các công cụ tạo/bảo trì trang web
- Kiến thức về C# hoặc PHP, CSS, CSS 3, HTML, HTML 5, PHP, Jquery, Actionscript và AJAX là một lợi thế
- Tốt nghiệp Truyền thông Kỹ thuật số, Khoa học Máy tính, Kỹ thuật Máy tính hoặc các lĩnh vực liên quan
🎁2/ Quyền lợi:
- Không có kinh nghiệm vẫn được xem xét, đào tạo bởi đội ngũ xuất sắc.
- Lương tháng 13 và thưởng dự án 2 lần/năm.
- Đội ngũ tuyệt vời, Môi trường thân thiện
- Thu nhập hấp dẫn
--------------------------------------------------------------------
Các anh/chị/bạn quan tâm có thể inbox để mình trao đổi cụ thể và gửi JD hoặc gửi CV về email: hung.nguyen@reworkery.com",[]
1805897819836386,"CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ 247
Vị trí tuyển dụng : Nhân viên dựng video
Sản phẩm/ dịch vụ : Video chuyên về mảng giáo dục
Hình thức làm việc : Toàn thời gian
Địa điểm làm việc : VP Công Ty
Mô tả công việc :
- Lên ý tưởng kịch bản video
- Dựng video bằng hiệu ứng animation
- Có ý tưởng sáng tạo về nội dung
- Có các skill lồng tiếng bằng AI
Số lượng cần tuyển : 5 Nhân viên
Hình thức nộp hồ sơ:
Qua email: chuong@tech247.com.vn
Thông tin liên hệ
Điện thoại liên hệ: 0969786807– MR. Chương
Email liên hệ: chuongpham.congnghe247@gmail.com
Địa chỉ: 633 Kinh Dương Vương , An Lạc , Bình Tân",[]
1805897186503116,"🎉 [HN] Đãi ngộ HOT dành cho Technical Manager tại Megazone Vietnam Company Limited. Nhanh tay gửi CV để bắt lấy cơ hội này nhé các bạn!!! 🎉
---> Link JD: https://topdev.vn/s/DcezhIln
💌 Yêu cầu:
Có ít nhất từ 10 năm kinh nghiệm trong lĩnh vực Kỹ thuật và Quản lý dự án.
Kỹ năng kỹ thuật phần mềm/hệ thống mạnh mẽ, có chuyên môn về ngôn ngữ lập trình, nền tảng hoặc công cụ có liên quan.
💰 Đãi ngộ:
Mức lương rất hấp dẫn.
100% lương trong thời gian thử việc + Lương tháng thứ 13.
Tiền thưởng sinh nhật, tiền thưởng năm mới.
Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp trên tổng tiền lương sau thời gian thử việc + Bảo hiểm sức khỏe Bảo Việt.
Laptop và PC cho mọi người.
Địa chỉ làm việc：  Quận Ba Đình, Thành phố Hà Nội
——————
📌 Inbox hoặc cmt lấy JD để tham khảo thêm rất nhiều đãi ngộ hấp dẫn khác của công ty nhé!!!
📌 Nếu các bạn quan tâm, vui lòng gửi CV qua career@topdev.vn với title: [Họ tên] - TM - Megazone VN",[]
1805895436503291,"🎉 [HN] Đãi ngộ HOT dành cho Technical Manager tại Megazone Vietnam Company Limited. Nhanh tay gửi CV để bắt lấy cơ hội này nhé các bạn!!! 🎉
---> Link JD: https://topdev.vn/s/DcezhIln
💌 Yêu cầu:
Có ít nhất từ 10 năm kinh nghiệm trong lĩnh vực Kỹ thuật và Quản lý dự án.
Kỹ năng kỹ thuật phần mềm/hệ thống mạnh mẽ, có chuyên môn về ngôn ngữ lập trình, nền tảng hoặc công cụ có liên quan.
💰 Đãi ngộ:
Mức lương rất hấp dẫn.
100% lương trong thời gian thử việc + Lương tháng thứ 13.
Tiền thưởng sinh nhật, tiền thưởng năm mới.
Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp trên tổng tiền lương sau thời gian thử việc + Bảo hiểm sức khỏe Bảo Việt.
Laptop và PC cho mọi người.
Địa chỉ làm việc：  Quận Ba Đình, Thành phố Hà Nội
——————
📌 Inbox hoặc cmt lấy JD để tham khảo thêm rất nhiều đãi ngộ hấp dẫn khác của công ty nhé!!!
📌 Nếu các bạn quan tâm, vui lòng gửi CV qua career@topdev.vn với title: [Họ tên] - TM - Megazone VN",[]
1805894256503409,"[HCM] iTechwx chiêu mộ TECHNICAL SUPPORT ENGINEER (MICROSOFT OFFICE) 🔥KHÔNG YÊU CẦU KINH NGHIỆM, OPEN CHO FRESHER 🔥
🌟Yêu cầu:
Hiểu biết về 1 hoặc 2 trong các domain sau: Operating System/Virtualization, Networking, Window Azure Platform, Open-source technologies.
Có kiến thức về các dịch vụ của Window Azure Platform.
Có kinh nghiệm về cấu hình và quản lý của VM.
🌟Đãi ngộ:
Môi trường làm việc quốc tế.
Có BHXH và BHYT đầy đủ + kiểm tra sức khoẻ hằng năm.
Có thưởng hiệu suất.
Địa chỉ làm việc: Quận Bình Thạnh, Thành phố Hồ Chí Minh
Link JD: https://topdev.vn/s/H4NbPZTV
Các ứng viên vui lòng gửi CV về: career@topdev.vn với tiêu đề theo đúng cú pháp: [Họ tên] - TSE (Microsoft Office) - iTechwx",[]
1805987339827434,"✅REERACOEN tuyển dụng cho khách hàng Nhật
✅N...Ữ- IT COMMUNICATOR (22673) cho CTY NHẬT-QUẬN TÂN BÌNH
❤️Salary: 18-23 MIL
✅Yêu cầu:
- Tốt nghiệp Đại học
- Giao tiếp tốt tiếng Nhật (N2 JLPT - N2 ADVANCED hoặc N1)
- Ứng viên có 1 TRONG 3 điều kiện sau có thể apply:
+ 3 năm IT comtor
+ HOẶC 1 năm làm việc hoặc du học Nhật
+ HOẶC đang làm việc tại công ty Nhật tại Nhật
APPLY nào cả nhà ơi.
❤️Ib/ADD zalo: 0964 000 390 ( Hana) để nhận JD chi tiết nhé.
❤️Email: benguyen@reeracoen.com.vn
❤️Cám ơn cả nhà ạ",[]
1805961046496730,"Best HR Solution đang hỗ trợ tìm kiếm vị trí IT Staff .
💰 Địa điểm: TP. Thủ Đức
💲 Salary: 20,000,000- 25,000,000 VND gross + Allowance
🎯 Yêu cầu công việc:
Bằng cử nhân chuyên ngành CNTT hoặc chuyên ngành hóa học, kỹ thuật hóa học, sinh học
Hơn 5 đến 10 năm kinh nghiệm
Kinh nghiệm làm việc tại công ty dược phẩm
Quý anh/chị quan tâm, liên hệ em gửi JD chi tiết nhé:
📞 𝐏𝐡𝐨𝐧𝐞/𝐙𝐚𝐥𝐨: 070 507 8239 (Ms.Duyen)
✉ 𝐄𝐦𝐚𝐢𝐥: kieuduyen.besthrsolution@gmail.com",[]
1805921986500636,"[HCM] FPT Software tuyển dụng SAP ABAP Technical Consultant | Negotiable
Yêu cầu:
Có từ 2 năm kinh nghiệm về ABAP và lập trình hướng đối tượng.
Kinh nghiệm phát triển RICEF bằng ngôn ngữ ABAP (Báo cáo, Giao diện, Chuyển đổi, Cải tiến, Biểu mẫu).
Có kinh nghiệm về ECC 6.0 và S/4HANA cho ít nhất một trong các module sau: FICO/MM/SD/PP/PM/HCM.
Đãi ngộ:
Signing Bonus lên tới 100.000.000 VNĐ.
Bảo hiểm sức khỏe “FPT care” do PTI cung cấp và dành riêng cho nhân viên FPT.
Môi trường làm việc quốc tế, năng động, thân thiện.
Địa điểm làm việc: Thủ Đức, Thành phố Hồ Chí Minh
—------
Link JD: https://topdev.vn/s/HoOfK6al
Anh/chị quan tâm, vui lòng gửi CV qua:
- Email: career@topdev.vn
- Tiêu đề:  FPT - SAP ABAP - [Họ và tên]",[]
1806035059822662,"[𝗖𝗔̂̉𝗠 𝗟𝗘̣̂ - Đ𝗔̀ 𝗡𝗔̆̃𝗡𝗚] 𝗘 𝗖𝗔̂̀𝗡 𝗧𝗨𝗬𝗘̂̉𝗡 𝗖𝗔́𝗖 𝗩𝗜̣ 𝗧𝗥𝗜́ 𝗦𝗔𝗨 :
👉 𝟭. 𝗥𝘂𝗯𝘆 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗲𝗿,
- Kn từ 3Y
- Lương upto 35M
- Phỏng vấn 1 vòng
👉 𝟮. 𝗟𝗮̣̂𝗽 𝘁𝗿𝗶̀𝗻𝗵 𝘃𝗶𝗲̂𝗻 𝗙𝗹𝘂𝘁𝘁𝗲𝗿
- Kn từ 2Y
- Lương 15 - 25M
- Phỏng vấn 1 vòng
👉 𝟯. 𝗟𝗮̣̂𝗽 𝘁𝗿𝗶̀𝗻𝗵 𝘃𝗶𝗲̂𝗻 𝗣𝗛𝗣
- Kn từ 4Y
- Lương 25 - 40M
- PV 1 vòng
🏬🏢Đ𝗶̣𝗮 𝗰𝗵𝗶̉ 𝗹𝗮̀𝗺 𝘃𝗶𝗲̣̂𝗰: 𝗧𝗮̂̀𝗻𝗴 𝟰, 𝗥𝗶𝗰𝗰𝗼 𝗕𝘂𝗶𝗹𝗱𝗶𝗻𝗴, 𝟯𝟲𝟯 𝗡𝗴𝘂𝘆𝗲̂̃𝗻 𝗛𝘂̛̃𝘂 𝗧𝗵𝗼̣, 𝗞𝗵𝘂𝗲̂ 𝗧𝗿𝘂𝗻𝗴, 𝗖𝗮̂̉𝗺 𝗟𝗲̣̂, Đ𝗮̀ 𝗡𝗮̆̃𝗻𝗴
☎📩 IB E GỬI JD CHI TIẾT Ạ ☎📩",[]
1806021349824033,"Tập đoàn Sơn Hà tuyển dụng các vị trí Khối CNTT:
Chuyên viên Phát triển phần mềm (Odoo)
Chuyên viên Kỹ thuật SAP (ABAP)
Chuyên Viên Support SAP LOG (SD_MM_PP)
- Địa chỉ làm việc: Tòa nhà Sơn Hà - Số 2 Thanh Lâm, Minh Khai, Bắc Từ Liêm, Hà Nội
- Thời gian: 08h00 - 17h00 Thứ 2 - Thứ 6 và 2 ngày Thứ 7/tháng
- Chế độ rõ ràng, cơ hội thăng tiến và phát triển chuyên môn cao
----------------------------------------------------------------
📥 Chi tiết JD và thông tin ứng tuyển tại địa chỉ: tuyendung.sonha.com.vn
Hoặc gửi CV trực tiếp tới
Bộ phận tuyển dụng, Tập đoàn Sơn Hà
📧 Email: tuyendung@sonha.com.vn
📞 Hotline: 0931 712 129",[]
1806005409825627,"Ngân hàng TMCP Quân đội tuyển dụng
✍️Vị trí: Chuyên viên An ninh mạng
☘️Địa điểm làm việc: Hà Nội
☘️Mô tả công việc:
Quản lý và kiểm soát rủi ro an ninh thông tin (ATTT).
Xây dựng, cập nhật các chính sách, quy trình, quy định, hướng dẫn liên quan đến ATTT đảm bảo tuân thủ các quy định của Ngân hàng Nhà nước và tiêu chuẩn Quốc tế.
Triển khai giám sát việc thực thi các chương trình/tiêu chuẩn an ninh bảo mật: PCI, ISO,…trong phạm vi ATTT.
Đóng vai trò đầu mối hoặc phối hợp theo dõi, giám sát việc chỉnh sửa theo kiến nghị của Kiểm toán nội bộ, Kiểm toán độc lập và các đoàn kiểm tra trong phạm vi ATTT.
Đóng vai trò đầu mối phối hợp với các bên liên quan tổng hợp, báo cáo, đốc thúc việc khắc phục với các rủi ro về ATTT đã được chỉ ra.
☘️Yêu cầu ứng viên:
Có kiến thức chuyên môn về ATTT.
Am hiểu về các tiêu chuẩn an ninh mạng quốc tế như PCI DSS, ISO 27001 và quy định của Ngân hàng Nhà nước.
Có khả năng làm việc độc lập và làm việc nhóm hiệu quả.
☘️Quyền lợi:
Đãi ngộ hấp dẫn và môi trường làm việc chuyên nghiệp.
Chế độ phúc lợi đầy đủ theo quy định của công ty.
📞 Thông tin liên hệ:
Mr.Dương - 0396.850.829 (Call/Zalo)
CV gửi về email: duongnt17@mbbank.com.vn",[]
